status,updated,from_status,reporter,when,days_in_from_status,who,to_status,assignee,key,description_length,summary_length,days_in_current_status,days_since_open,project,created,transition,resolutiondate,comment_count,priority,vote_count,issue_type,watch_count,resolution
Closed,2014-06-21T13:56:52.146+0000,Resolved,raymie,2012-06-11T20:01:36.067+0000,95.95804384,cutting,Closed,raymie,AVRO-1006,155,29,2144.465144,138.5557568,AVRO,2012-01-25T06:41:18.681+0000,Resolved to Closed,2012-03-07T21:02:00.996+0000,40,Major,0,New Feature,14,Fixed
Closed,2012-02-15T00:46:24.201+0000,,craigtlandry,2012-01-24T21:32:54.409+0000,,craigtlandry,Open,craigtlandry,AVRO-1005,,51,2262.267364,,AVRO,2012-01-24T21:32:54.409+0000,Non-existent to Open,2012-02-07T22:41:31.398+0000,4,Minor,0,Improvement,0,Fixed
Closed,2012-02-15T00:46:24.201+0000,Open,craigtlandry,2012-01-24T22:04:36.664+0000,0.02201684,cutting,Patch Available,craigtlandry,AVRO-1005,,51,2262.267364,0.02201684,AVRO,2012-01-24T21:32:54.409+0000,Open to Patch Available,2012-02-07T22:41:31.398+0000,4,Minor,0,Improvement,0,Fixed
Closed,2012-02-15T00:46:24.201+0000,Patch Available,craigtlandry,2012-02-07T22:41:31.919+0000,14.02563953,cutting,Resolved,craigtlandry,AVRO-1005,,51,2262.267364,14.04765637,AVRO,2012-01-24T21:32:54.409+0000,Patch Available to Resolved,2012-02-07T22:41:31.398+0000,4,Minor,0,Improvement,0,Fixed
Closed,2012-02-15T00:46:24.201+0000,Resolved,craigtlandry,2012-02-15T00:46:24.225+0000,7.086716505,cutting,Closed,craigtlandry,AVRO-1005,,51,2262.267364,21.13437287,AVRO,2012-01-24T21:32:54.409+0000,Resolved to Closed,2012-02-07T22:41:31.398+0000,4,Minor,0,Improvement,0,Fixed
Closed,2012-02-15T00:46:32.158+0000,,dcreager,2012-01-24T16:14:31.967+0000,,dcreager,Open,dcreager,AVRO-1004,231,50,2262.267272,,AVRO,2012-01-24T16:14:31.967+0000,Non-existent to Open,2012-01-26T14:02:24.455+0000,2,Major,0,Bug,0,Fixed
Closed,2012-02-15T00:46:32.158+0000,Open,dcreager,2012-01-26T14:02:24.490+0000,1.908246794,dcreager,Resolved,dcreager,AVRO-1004,231,50,2262.267272,1.908246794,AVRO,2012-01-24T16:14:31.967+0000,Open to Resolved,2012-01-26T14:02:24.455+0000,2,Major,0,Bug,0,Fixed
Closed,2012-02-15T00:46:32.158+0000,Resolved,dcreager,2012-02-15T00:46:32.159+0000,19.44731098,cutting,Closed,dcreager,AVRO-1004,231,50,2262.267272,21.35555778,AVRO,2012-01-24T16:14:31.967+0000,Resolved to Closed,2012-01-26T14:02:24.455+0000,2,Major,0,Bug,0,Fixed
Closed,2012-02-15T00:46:28.595+0000,,dcreager,2012-01-24T16:08:42.704+0000,,dcreager,Open,dcreager,AVRO-1003,537,61,2262.267314,,AVRO,2012-01-24T16:08:42.704+0000,Non-existent to Open,2012-01-26T14:00:15.205+0000,2,Major,0,Bug,0,Fixed
Closed,2012-02-15T00:46:28.595+0000,Open,dcreager,2012-01-26T14:00:15.366+0000,1.910794699,dcreager,Resolved,dcreager,AVRO-1003,537,61,2262.267314,1.910794699,AVRO,2012-01-24T16:08:42.704+0000,Open to Resolved,2012-01-26T14:00:15.205+0000,2,Major,0,Bug,0,Fixed
Closed,2012-02-15T00:46:28.595+0000,Resolved,dcreager,2012-02-15T00:46:28.595+0000,19.44876422,cutting,Closed,dcreager,AVRO-1003,537,61,2262.267314,21.35955892,AVRO,2012-01-24T16:08:42.704+0000,Resolved to Closed,2012-01-26T14:00:15.205+0000,2,Major,0,Bug,0,Fixed
Closed,2012-02-15T00:46:30.037+0000,,hammer,2012-01-24T06:10:10.765+0000,,hammer,Open,cutting,AVRO-1002,350,28,2262.267297,,AVRO,2012-01-24T06:10:10.765+0000,Non-existent to Open,2012-01-24T21:35:38.646+0000,1,Major,0,Bug,1,Fixed
Closed,2012-02-15T00:46:30.037+0000,Open,hammer,2012-01-24T21:35:38.746+0000,0.642684965,cutting,Resolved,cutting,AVRO-1002,350,28,2262.267297,0.642684965,AVRO,2012-01-24T06:10:10.765+0000,Open to Resolved,2012-01-24T21:35:38.646+0000,1,Major,0,Bug,1,Fixed
Closed,2012-02-15T00:46:30.037+0000,Resolved,hammer,2012-02-15T00:46:30.054+0000,21.13253829,cutting,Closed,cutting,AVRO-1002,350,28,2262.267297,21.77522325,AVRO,2012-01-24T06:10:10.765+0000,Resolved to Closed,2012-01-24T21:35:38.646+0000,1,Major,0,Bug,1,Fixed
Closed,2012-02-15T00:49:22.876+0000,,shaunw,2012-01-20T17:55:36.706+0000,,shaunw,Open,,AVRO-1001,402,44,2262.265296,,AVRO,2012-01-20T17:55:36.706+0000,Non-existent to Open,2012-02-07T05:29:28.777+0000,11,Major,0,Improvement,0,Duplicate
Closed,2012-02-15T00:49:22.876+0000,Open,shaunw,2012-02-07T05:29:28.844+0000,17.48185345,jbaldassari,Resolved,,AVRO-1001,402,44,2262.265296,17.48185345,AVRO,2012-01-20T17:55:36.706+0000,Open to Resolved,2012-02-07T05:29:28.777+0000,11,Major,0,Improvement,0,Duplicate
Closed,2012-02-15T00:49:22.876+0000,Resolved,shaunw,2012-02-15T00:49:22.876+0000,7.805486481,cutting,Closed,,AVRO-1001,402,44,2262.265296,25.28733993,AVRO,2012-01-20T17:55:36.706+0000,Resolved to Closed,2012-02-07T05:29:28.777+0000,11,Major,0,Improvement,0,Duplicate
Closed,2012-02-15T00:46:25.776+0000,,slebresne,2012-01-20T10:48:29.037+0000,,slebresne,Open,cutting,AVRO-1000,352,52,2262.267346,,AVRO,2012-01-20T10:48:29.037+0000,Non-existent to Open,2012-01-23T23:32:05.045+0000,3,Major,0,Bug,1,Fixed
Closed,2012-02-15T00:46:25.776+0000,Open,slebresne,2012-01-20T17:22:54.536+0000,0.273906238,cutting,Patch Available,cutting,AVRO-1000,352,52,2262.267346,0.273906238,AVRO,2012-01-20T10:48:29.037+0000,Open to Patch Available,2012-01-23T23:32:05.045+0000,3,Major,0,Bug,1,Fixed
Closed,2012-02-15T00:46:25.776+0000,Patch Available,slebresne,2012-01-23T23:32:05.117+0000,3.256372465,cutting,Resolved,cutting,AVRO-1000,352,52,2262.267346,3.530278704,AVRO,2012-01-20T10:48:29.037+0000,Patch Available to Resolved,2012-01-23T23:32:05.045+0000,3,Major,0,Bug,1,Fixed
Closed,2012-02-15T00:46:25.776+0000,Resolved,slebresne,2012-02-15T00:46:25.788+0000,22.05162814,cutting,Closed,cutting,AVRO-1000,352,52,2262.267346,25.58190684,AVRO,2012-01-20T10:48:29.037+0000,Resolved to Closed,2012-01-23T23:32:05.045+0000,3,Major,0,Bug,1,Fixed
Closed,2012-09-25T21:24:32.401+0000,,jrutten,2012-01-19T20:10:32.698+0000,,jrutten,Open,,AVRO-999,872,43,2038.407547,,AVRO,2012-01-19T20:10:32.698+0000,Non-existent to Open,2012-02-23T22:14:46.399+0000,6,Major,1,Bug,1,Duplicate
Closed,2012-09-25T21:24:32.401+0000,Open,jrutten,2012-01-25T06:06:49.665+0000,5.414085266,jbaldassari,Patch Available,,AVRO-999,872,43,2038.407547,5.414085266,AVRO,2012-01-19T20:10:32.698+0000,Open to Patch Available,2012-02-23T22:14:46.399+0000,6,Major,1,Bug,1,Duplicate
Closed,2012-09-25T21:24:32.401+0000,Patch Available,jrutten,2012-02-23T22:14:46.508+0000,29.67218568,cutting,Resolved,,AVRO-999,872,43,2038.407547,35.08627095,AVRO,2012-01-19T20:10:32.698+0000,Patch Available to Resolved,2012-02-23T22:14:46.399+0000,6,Major,1,Bug,1,Duplicate
Closed,2012-09-25T21:24:32.401+0000,Resolved,jrutten,2012-09-25T21:24:32.402+0000,214.9651145,cutting,Closed,,AVRO-999,872,43,2038.407547,250.0513855,AVRO,2012-01-19T20:10:32.698+0000,Resolved to Closed,2012-02-23T22:14:46.399+0000,6,Major,1,Bug,1,Duplicate
Closed,2015-10-08T02:59:08.988+0000,,nimeshs,2012-01-18T19:05:38.163+0000,,nimeshs,Open,,AVRO-998,337,117,2262.26529,,AVRO,2012-01-18T19:05:38.163+0000,Non-existent to Open,2012-01-18T23:18:24.320+0000,4,Major,0,Bug,1,Not A Problem
Closed,2015-10-08T02:59:08.988+0000,Open,nimeshs,2012-01-18T23:18:24.387+0000,0.175535,scott_carey,Resolved,,AVRO-998,337,117,2262.26529,0.175535,AVRO,2012-01-18T19:05:38.163+0000,Open to Resolved,2012-01-18T23:18:24.320+0000,4,Major,0,Bug,1,Not A Problem
Closed,2015-10-08T02:59:08.988+0000,Resolved,nimeshs,2012-02-15T00:49:23.413+0000,27.06318317,cutting,Closed,,AVRO-998,337,117,2262.26529,27.23871817,AVRO,2012-01-18T19:05:38.163+0000,Resolved to Closed,2012-01-18T23:18:24.320+0000,4,Major,0,Bug,1,Not A Problem
Closed,2016-11-10T09:56:20.951+0000,,kimballa,2012-01-18T16:40:54.647+0000,,kimballa,Open,busbey,AVRO-997,838,68,814.6774828,,AVRO,2012-01-18T16:40:54.647+0000,Non-existent to Open,2014-10-03T20:34:09.717+0000,34,Major,2,Bug,11,Fixed
Closed,2016-11-10T09:56:20.951+0000,Open,kimballa,2012-10-08T23:45:15.776+0000,264.294689,cutting,Patch Available,busbey,AVRO-997,838,68,814.6774828,264.294689,AVRO,2012-01-18T16:40:54.647+0000,Open to Patch Available,2014-10-03T20:34:09.717+0000,34,Major,2,Bug,11,Fixed
Closed,2016-11-10T09:56:20.951+0000,Patch Available,kimballa,2014-08-04T20:13:45.278+0000,664.8531192,busbey,In Progress,busbey,AVRO-997,838,68,814.6774828,929.1478082,AVRO,2012-01-18T16:40:54.647+0000,Patch Available to In Progress,2014-10-03T20:34:09.717+0000,34,Major,2,Bug,11,Fixed
Closed,2016-11-10T09:56:20.951+0000,In Progress,kimballa,2014-08-04T21:48:21.305+0000,0.065694757,busbey,Patch Available,busbey,AVRO-997,838,68,814.6774828,929.213503,AVRO,2012-01-18T16:40:54.647+0000,In Progress to Patch Available,2014-10-03T20:34:09.717+0000,34,Major,2,Bug,11,Fixed
Closed,2016-11-10T09:56:20.951+0000,Patch Available,kimballa,2014-10-03T20:34:09.777+0000,59.94847769,cutting,Resolved,busbey,AVRO-997,838,68,814.6774828,989.1619807,AVRO,2012-01-18T16:40:54.647+0000,Patch Available to Resolved,2014-10-03T20:34:09.717+0000,34,Major,2,Bug,11,Fixed
Closed,2016-11-10T09:56:20.951+0000,Resolved,kimballa,2016-02-01T14:55:49.983+0000,485.7650487,tomwhite,Closed,busbey,AVRO-997,838,68,814.6774828,1474.927029,AVRO,2012-01-18T16:40:54.647+0000,Resolved to Closed,2014-10-03T20:34:09.717+0000,34,Major,2,Bug,11,Fixed
Closed,2012-02-15T00:46:25.097+0000,,scott_carey,2012-01-17T06:44:51.535+0000,,scott_carey,Open,jbaldassari,AVRO-996,193,80,2262.267354,,AVRO,2012-01-17T06:44:51.535+0000,Non-existent to Open,2012-02-07T07:24:54.519+0000,10,Critical,0,Bug,0,Fixed
Closed,2012-02-15T00:46:25.097+0000,Open,scott_carey,2012-02-07T07:24:54.704+0000,21.02781446,jbaldassari,Resolved,jbaldassari,AVRO-996,193,80,2262.267354,21.02781446,AVRO,2012-01-17T06:44:51.535+0000,Open to Resolved,2012-02-07T07:24:54.519+0000,10,Critical,0,Bug,0,Fixed
Closed,2012-02-15T00:46:25.097+0000,Resolved,scott_carey,2012-02-15T00:46:25.113+0000,7.723268623,cutting,Closed,jbaldassari,AVRO-996,193,80,2262.267354,28.75108308,AVRO,2012-01-17T06:44:51.535+0000,Resolved to Closed,2012-02-07T07:24:54.519+0000,10,Critical,0,Bug,0,Fixed
Closed,2012-02-15T00:46:24.388+0000,,scott_carey,2012-01-17T03:04:22.655+0000,,scott_carey,Open,scott_carey,AVRO-995,3114,35,2262.267362,,AVRO,2012-01-17T03:04:22.655+0000,Non-existent to Open,2012-02-08T18:46:44.017+0000,12,Major,0,Improvement,1,Fixed
Closed,2012-02-15T00:46:24.388+0000,Open,scott_carey,2012-01-17T04:55:03.641+0000,0.076863264,scott_carey,Patch Available,scott_carey,AVRO-995,3114,35,2262.267362,0.076863264,AVRO,2012-01-17T03:04:22.655+0000,Open to Patch Available,2012-02-08T18:46:44.017+0000,12,Major,0,Improvement,1,Fixed
Closed,2012-02-15T00:46:24.388+0000,Patch Available,scott_carey,2012-02-08T18:46:44.166+0000,22.57755237,scott_carey,Resolved,scott_carey,AVRO-995,3114,35,2262.267362,22.65441564,AVRO,2012-01-17T03:04:22.655+0000,Patch Available to Resolved,2012-02-08T18:46:44.017+0000,12,Major,0,Improvement,1,Fixed
Closed,2012-02-15T00:46:24.388+0000,Resolved,scott_carey,2012-02-15T00:46:24.419+0000,6.249771447,cutting,Closed,scott_carey,AVRO-995,3114,35,2262.267362,28.90418708,AVRO,2012-01-17T03:04:22.655+0000,Resolved to Closed,2012-02-08T18:46:44.017+0000,12,Major,0,Improvement,1,Fixed
Closed,2012-02-15T00:46:30.568+0000,,jbaldassari,2012-01-16T08:24:29.726+0000,,jbaldassari,Open,jbaldassari,AVRO-994,946,57,2262.267291,,AVRO,2012-01-16T08:24:29.726+0000,Non-existent to Open,2012-01-17T15:32:44.519+0000,6,Minor,0,Bug,0,Fixed
Closed,2012-02-15T00:46:30.568+0000,Open,jbaldassari,2012-01-17T15:32:44.587+0000,1.297394225,jbaldassari,Resolved,jbaldassari,AVRO-994,946,57,2262.267291,1.297394225,AVRO,2012-01-16T08:24:29.726+0000,Open to Resolved,2012-01-17T15:32:44.519+0000,6,Minor,0,Bug,0,Fixed
Closed,2012-02-15T00:46:30.568+0000,Resolved,jbaldassari,2012-02-15T00:46:30.569+0000,28.38455998,cutting,Closed,jbaldassari,AVRO-994,946,57,2262.267291,29.6819542,AVRO,2012-01-16T08:24:29.726+0000,Resolved to Closed,2012-01-17T15:32:44.519+0000,6,Minor,0,Bug,0,Fixed
Closed,2013-05-02T02:29:48.578+0000,,jbaldassari,2012-01-16T07:48:26.474+0000,,jbaldassari,Open,jbaldassari,AVRO-993,424,68,2262.267295,,AVRO,2012-01-16T07:48:26.474+0000,Non-existent to Open,2012-01-17T19:43:02.425+0000,6,Major,0,Bug,0,Fixed
Closed,2013-05-02T02:29:48.578+0000,Open,jbaldassari,2012-01-16T08:08:45.076+0000,0.01410419,jbaldassari,In Progress,jbaldassari,AVRO-993,424,68,2262.267295,0.01410419,AVRO,2012-01-16T07:48:26.474+0000,Open to In Progress,2012-01-17T19:43:02.425+0000,6,Major,0,Bug,0,Fixed
Closed,2013-05-02T02:29:48.578+0000,In Progress,jbaldassari,2012-01-17T19:43:02.514+0000,1.482146273,jbaldassari,Resolved,jbaldassari,AVRO-993,424,68,2262.267295,1.496250463,AVRO,2012-01-16T07:48:26.474+0000,In Progress to Resolved,2012-01-17T19:43:02.425+0000,6,Major,0,Bug,0,Fixed
Closed,2013-05-02T02:29:48.578+0000,Resolved,jbaldassari,2012-02-15T00:46:30.230+0000,28.21073745,cutting,Closed,jbaldassari,AVRO-993,424,68,2262.267295,29.70698792,AVRO,2012-01-16T07:48:26.474+0000,Resolved to Closed,2012-01-17T19:43:02.425+0000,6,Major,0,Bug,0,Fixed
Open,2016-04-17T10:29:20.461+0000,,jasonrutherglen,2012-01-14T17:19:58.229+0000,,jasonrutherglen,Open,,AVRO-992,139,9,2293.577387,,AVRO,2012-01-14T17:19:58.229+0000,Non-existent to Open,,4,Minor,0,New Feature,9,
Open,2012-01-19T00:24:15.188+0000,,frankgrimes97,2012-01-13T15:06:26.822+0000,,frankgrimes97,Open,,AVRO-991,464,71,2294.670112,,AVRO,2012-01-13T15:06:26.822+0000,Non-existent to Open,,9,Major,1,Improvement,4,
Open,2012-05-23T21:51:46.667+0000,,kafka0102,2012-01-10T08:35:24.878+0000,,kafka0102,Open,,AVRO-990,294,70,2297.941662,,AVRO,2012-01-10T08:35:24.878+0000,Non-existent to Open,,4,Major,0,Bug,1,
Open,2012-01-24T22:15:44.365+0000,,scott_carey,2012-01-05T23:03:07.714+0000,,scott_carey,Open,,AVRO-989,412,50,2302.339083,,AVRO,2012-01-05T23:03:07.714+0000,Non-existent to Open,,12,Major,2,Improvement,1,
Closed,2012-12-10T17:57:35.498+0000,,scott_carey,2012-01-05T22:57:06.399+0000,,scott_carey,Open,jeffkole,AVRO-988,557,85,1962.551262,,AVRO,2012-01-05T22:57:06.399+0000,Non-existent to Open,2012-11-29T22:08:32.304+0000,5,Major,0,Improvement,3,Fixed
Closed,2012-12-10T17:57:35.498+0000,Open,scott_carey,2012-11-20T01:19:41.267+0000,319.0990147,jeffkole,Patch Available,jeffkole,AVRO-988,557,85,1962.551262,319.0990147,AVRO,2012-01-05T22:57:06.399+0000,Open to Patch Available,2012-11-29T22:08:32.304+0000,5,Major,0,Improvement,3,Fixed
Closed,2012-12-10T17:57:35.498+0000,Patch Available,scott_carey,2012-11-29T22:08:32.322+0000,9.867257581,cutting,Resolved,jeffkole,AVRO-988,557,85,1962.551262,328.9662723,AVRO,2012-01-05T22:57:06.399+0000,Patch Available to Resolved,2012-11-29T22:08:32.304+0000,5,Major,0,Improvement,3,Fixed
Closed,2012-12-10T17:57:35.498+0000,Resolved,scott_carey,2012-12-10T17:57:35.500+0000,10.82573123,cutting,Closed,jeffkole,AVRO-988,557,85,1962.551262,339.7920035,AVRO,2012-01-05T22:57:06.399+0000,Resolved to Closed,2012-11-29T22:08:32.304+0000,5,Major,0,Improvement,3,Fixed
Closed,2014-05-19T16:51:28.157+0000,Patch Available,iocanel,2014-01-10T19:28:47.534+0000,0.888076678,cutting,Resolved,iocanel,AVRO-987,245,20,1553.383683,737.7411761,AVRO,2012-01-04T01:41:29.916+0000,Patch Available to Resolved,2014-01-10T19:28:47.501+0000,27,Major,0,New Feature,6,Fixed
Closed,2014-05-19T16:51:28.157+0000,Resolved,iocanel,2014-01-23T21:58:54.259+0000,13.1042445,cutting,Closed,iocanel,AVRO-987,245,20,1553.383683,750.8454206,AVRO,2012-01-04T01:41:29.916+0000,Resolved to Closed,2014-01-10T19:28:47.501+0000,27,Major,0,New Feature,6,Fixed
Closed,2012-02-15T00:46:29.751+0000,,mic159,2011-12-22T04:08:30.729+0000,,mic159,Open,,AVRO-986,1181,79,2262.2673,,AVRO,2011-12-22T04:08:30.729+0000,Non-existent to Open,2012-01-26T16:48:14.532+0000,12,Critical,1,Bug,0,Fixed
Closed,2012-02-15T00:46:29.751+0000,Open,mic159,2011-12-22T04:27:21.688+0000,0.013089803,mic159,Patch Available,,AVRO-986,1181,79,2262.2673,0.013089803,AVRO,2011-12-22T04:08:30.729+0000,Open to Patch Available,2012-01-26T16:48:14.532+0000,12,Critical,1,Bug,0,Fixed
Closed,2012-02-15T00:46:29.751+0000,Patch Available,mic159,2012-01-26T16:48:14.759+0000,35.51450314,dcreager,Resolved,,AVRO-986,1181,79,2262.2673,35.52759294,AVRO,2011-12-22T04:08:30.729+0000,Patch Available to Resolved,2012-01-26T16:48:14.532+0000,12,Critical,1,Bug,0,Fixed
Closed,2012-02-15T00:46:29.751+0000,Resolved,mic159,2012-02-15T00:46:29.752+0000,19.33211797,cutting,Closed,,AVRO-986,1181,79,2262.2673,54.85971091,AVRO,2011-12-22T04:08:30.729+0000,Resolved to Closed,2012-01-26T16:48:14.532+0000,12,Critical,1,Bug,0,Fixed
Open,2012-01-05T22:52:45.878+0000,,dkaminsky,2011-12-20T21:48:12.183+0000,,dkaminsky,Open,,AVRO-985,1264,83,2318.391115,,AVRO,2011-12-20T21:48:12.183+0000,Non-existent to Open,,1,Major,0,Improvement,1,
Closed,2012-02-15T00:46:26.487+0000,,vnadkarni,2011-12-19T23:08:08.514+0000,,vnadkarni,Open,,AVRO-984,1683,83,2262.267338,,AVRO,2011-12-19T23:08:08.514+0000,Non-existent to Open,2011-12-27T15:15:24.457+0000,6,Major,0,Bug,0,Fixed
Closed,2012-02-15T00:46:26.487+0000,Open,vnadkarni,2011-12-27T15:15:24.576+0000,7.671713681,dcreager,Resolved,,AVRO-984,1683,83,2262.267338,7.671713681,AVRO,2011-12-19T23:08:08.514+0000,Open to Resolved,2011-12-27T15:15:24.457+0000,6,Major,0,Bug,0,Fixed
Closed,2012-02-15T00:46:26.487+0000,Resolved,vnadkarni,2012-02-15T00:46:26.506+0000,49.39655012,cutting,Closed,,AVRO-984,1683,83,2262.267338,57.0682638,AVRO,2011-12-19T23:08:08.514+0000,Resolved to Closed,2011-12-27T15:15:24.457+0000,6,Major,0,Bug,0,Fixed
Closed,2012-12-10T18:00:12.484+0000,Open,torcq,2012-11-09T10:48:45.872+0000,324.657596,tomwhite,Resolved,tomwhite,AVRO-983,2672,107,1962.549445,325.719709,AVRO,2011-12-19T17:32:23.012+0000,Open to Resolved,2012-11-13T09:57:57.874+0000,10,Major,0,Improvement,4,Won't Fix
Closed,2012-12-10T18:00:12.484+0000,Resolved,torcq,2012-12-10T18:00:12.486+0000,27.33489113,cutting,Closed,tomwhite,AVRO-983,2672,107,1962.549445,357.0193226,AVRO,2011-12-19T17:32:23.012+0000,Resolved to Closed,2012-11-13T09:57:57.874+0000,10,Major,0,Improvement,4,Won't Fix
Closed,2012-02-15T00:46:31.399+0000,,bruno,2011-12-15T14:24:12.551+0000,,bruno,Open,bruno,AVRO-982,1451,53,2262.267281,,AVRO,2011-12-15T14:24:12.551+0000,Non-existent to Open,2011-12-16T19:38:30.180+0000,4,Minor,0,Improvement,0,Fixed
Closed,2012-02-15T00:46:31.399+0000,Open,bruno,2011-12-16T19:38:30.299+0000,1.218260972,cutting,Resolved,bruno,AVRO-982,1451,53,2262.267281,1.218260972,AVRO,2011-12-15T14:24:12.551+0000,Open to Resolved,2011-12-16T19:38:30.180+0000,4,Minor,0,Improvement,0,Fixed
Closed,2012-02-15T00:46:31.399+0000,Resolved,bruno,2012-02-15T00:46:31.400+0000,60.21390163,cutting,Closed,bruno,AVRO-982,1451,53,2262.267281,61.4321626,AVRO,2011-12-15T14:24:12.551+0000,Resolved to Closed,2011-12-16T19:38:30.180+0000,4,Minor,0,Improvement,0,Fixed
Closed,2012-12-10T17:57:37.241+0000,,russell.jurney,2011-12-15T01:38:16.242+0000,,russell.jurney,Open,cavorite,AVRO-981,8852,50,1962.551241,,AVRO,2011-12-15T01:38:16.242+0000,Non-existent to Open,2012-10-06T15:38:21.684+0000,20,Blocker,1,Bug,6,Fixed
Closed,2012-12-10T17:57:37.241+0000,Open,russell.jurney,2012-01-24T02:54:08.393+0000,40.05268693,russell.jurney,Patch Available,cavorite,AVRO-981,8852,50,1962.551241,40.05268693,AVRO,2011-12-15T01:38:16.242+0000,Open to Patch Available,2012-10-06T15:38:21.684+0000,20,Blocker,1,Bug,6,Fixed
Closed,2012-12-10T17:57:37.241+0000,Patch Available,russell.jurney,2012-10-06T15:38:21.712+0000,256.5307097,tebeka,Resolved,cavorite,AVRO-981,8852,50,1962.551241,296.5833966,AVRO,2011-12-15T01:38:16.242+0000,Patch Available to Resolved,2012-10-06T15:38:21.684+0000,20,Blocker,1,Bug,6,Fixed
Closed,2012-12-10T17:57:37.241+0000,Resolved,russell.jurney,2012-12-10T17:57:37.243+0000,65.09670753,cutting,Closed,cavorite,AVRO-981,8852,50,1962.551241,361.6801042,AVRO,2011-12-15T01:38:16.242+0000,Resolved to Closed,2012-10-06T15:38:21.684+0000,20,Blocker,1,Bug,6,Fixed
Closed,2012-02-15T00:46:25.332+0000,,mic159,2011-12-13T23:29:14.954+0000,,mic159,Open,,AVRO-980,656,50,2262.267351,,AVRO,2011-12-13T23:29:14.954+0000,Non-existent to Open,2012-02-09T23:28:56.533+0000,6,Minor,0,Bug,0,Fixed
Closed,2012-02-15T00:46:25.332+0000,Open,mic159,2012-02-09T23:28:56.636+0000,57.99978799,dcreager,Resolved,,AVRO-980,656,50,2262.267351,57.99978799,AVRO,2011-12-13T23:29:14.954+0000,Open to Resolved,2012-02-09T23:28:56.533+0000,6,Minor,0,Bug,0,Fixed
Closed,2012-02-15T00:46:25.332+0000,Resolved,mic159,2012-02-15T00:46:25.345+0000,5.053804502,cutting,Closed,,AVRO-980,656,50,2262.267351,63.05359249,AVRO,2011-12-13T23:29:14.954+0000,Resolved to Closed,2012-02-09T23:28:56.533+0000,6,Minor,0,Bug,0,Fixed
Closed,2013-02-27T00:53:59.428+0000,,pdlug,2011-12-13T19:18:45.591+0000,,pdlug,Open,,AVRO-979,566,51,1884.262096,,AVRO,2011-12-13T19:18:45.591+0000,Non-existent to Open,2013-02-20T01:46:11.528+0000,2,Major,0,Bug,1,Fixed
Closed,2013-02-27T00:53:59.428+0000,Open,pdlug,2013-02-20T01:46:11.583+0000,434.2690508,martinkl,Resolved,,AVRO-979,566,51,1884.262096,434.2690508,AVRO,2011-12-13T19:18:45.591+0000,Open to Resolved,2013-02-20T01:46:11.528+0000,2,Major,0,Bug,1,Fixed
Closed,2013-02-27T00:53:59.428+0000,Resolved,pdlug,2013-02-27T00:53:59.432+0000,6.963748252,cutting,Closed,,AVRO-979,566,51,1884.262096,441.2327991,AVRO,2011-12-13T19:18:45.591+0000,Resolved to Closed,2013-02-20T01:46:11.528+0000,2,Major,0,Bug,1,Fixed
Closed,2012-02-15T00:46:29.433+0000,,cutting,2011-12-12T23:44:02.448+0000,,cutting,Open,cutting,AVRO-978,,50,2262.267304,,AVRO,2011-12-12T23:44:02.448+0000,Non-existent to Open,2011-12-13T18:57:13.083+0000,3,Major,0,Bug,0,Fixed
Closed,2012-02-15T00:46:29.433+0000,Open,cutting,2011-12-12T23:46:24.666+0000,0.001646042,cutting,Patch Available,cutting,AVRO-978,,50,2262.267304,0.001646042,AVRO,2011-12-12T23:44:02.448+0000,Open to Patch Available,2011-12-13T18:57:13.083+0000,3,Major,0,Bug,0,Fixed
Closed,2012-02-15T00:46:29.433+0000,Patch Available,cutting,2011-12-13T18:57:13.195+0000,0.799172789,cutting,Resolved,cutting,AVRO-978,,50,2262.267304,0.800818831,AVRO,2011-12-12T23:44:02.448+0000,Patch Available to Resolved,2011-12-13T18:57:13.083+0000,3,Major,0,Bug,0,Fixed
Closed,2012-02-15T00:46:29.433+0000,Resolved,cutting,2012-02-15T00:46:29.443+0000,63.24254917,cutting,Closed,cutting,AVRO-978,,50,2262.267304,64.043368,AVRO,2011-12-12T23:44:02.448+0000,Resolved to Closed,2011-12-13T18:57:13.083+0000,3,Major,0,Bug,0,Fixed
Closed,2012-02-15T00:46:28.908+0000,,hasghari,2011-12-12T22:46:21.344+0000,,hasghari,Open,hasghari,AVRO-977,51,48,2262.26731,,AVRO,2011-12-12T22:46:21.344+0000,Non-existent to Open,2011-12-13T00:17:19.078+0000,2,Minor,0,Improvement,0,Fixed
Closed,2012-02-15T00:46:28.908+0000,Open,hasghari,2011-12-12T22:46:57.083+0000,0.000413646,hasghari,Patch Available,hasghari,AVRO-977,51,48,2262.26731,0.000413646,AVRO,2011-12-12T22:46:21.344+0000,Open to Patch Available,2011-12-13T00:17:19.078+0000,2,Minor,0,Improvement,0,Fixed
Closed,2012-02-15T00:46:28.908+0000,Patch Available,hasghari,2011-12-12T22:47:16.617+0000,0.000226088,hasghari,Open,hasghari,AVRO-977,51,48,2262.26731,0.000639734,AVRO,2011-12-12T22:46:21.344+0000,Patch Available to Open,2011-12-13T00:17:19.078+0000,2,Minor,0,Improvement,0,Fixed
Closed,2012-02-15T00:46:28.908+0000,Open,hasghari,2011-12-12T22:49:30.255+0000,0.001546736,hasghari,Patch Available,hasghari,AVRO-977,51,48,2262.26731,0.00218647,AVRO,2011-12-12T22:46:21.344+0000,Open to Patch Available,2011-12-13T00:17:19.078+0000,2,Minor,0,Improvement,0,Fixed
